User-ID,User-Name,Location,Age,Password
144531,User-144531,"pleasanton, california, usa",37.0,u144531
144555,User-144555,"northbrook, illinois, usa",37.0,u144555
144619,User-144619,"albany, oregon, usa",,u144619
144667,User-144667,"seattle, washington, usa",,u144667
144828,User-144828,"college station, texas, usa",,u144828
144899,User-144899,"lewisville, texas, usa",,u144899
144910,User-144910,"colorado springs, colorado, usa",,u144910
144925,User-144925,"morro bay, california, usa",32.0,u144925
145109,User-145109,"barcelona, barcelona, spain",45.0,u145109
145165,User-145165,"sydney, new south wales, australia",38.0,u145165
145369,User-145369,"winnemucca, nevada, usa",,u145369
145449,User-145449,"virginia beach, virginia, usa",,u145449
145543,User-145543,"aston, pennsylvania, usa",28.0,u145543
145619,User-145619,"middletown, connecticut, usa",36.0,u145619
145641,User-145641,"madison, new jersey, usa",,u145641
145737,User-145737,"elmhurst, illinois, usa",40.0,u145737
146057,User-146057,"bryant, alabama, usa",,u146057
146078,User-146078,"augusta, georgia,",42.0,u146078
146113,User-146113,"cary, north carolina, usa",,u146113
146175,User-146175,"orlando, florida, usa",27.0,u146175
146207,User-146207,"lubbock, texas, usa",36.0,u146207
146230,User-146230,"bourbonnais, ,",49.0,u146230
146348,User-146348,"tigard, oregon, usa",,u146348
146386,User-146386,"palmdale, california, usa",14.0,u146386
146530,User-146530,"chapel hill, north carolina, usa",,u146530
146778,User-146778,"fredericton, new brunswick, canada",,u146778
146803,User-146803,"n/a, n/a, usa",,u146803
146855,User-146855,"fargo, north dakota, usa",,u146855
146932,User-146932,"miami, florida, usa",30.0,u146932
147141,User-147141,"portland, oregon, usa",21.0,u147141
147224,User-147224,"mechanicsburg, pennsylvania, usa",41.0,u147224
147307,User-147307,"larkspur, colorado, usa",48.0,u147307
147420,User-147420,"cassadaga, new york, usa",53.0,u147420
147451,User-147451,"herne bay, england, united kingdom",37.0,u147451
147678,User-147678,"austin, texas, usa",36.0,u147678
147686,User-147686,"farmingdale, new york, usa",34.0,u147686
147752,User-147752,"downers grove, illinois, usa",27.0,u147752
147839,User-147839,"mokena, illinois, usa",47.0,u147839
147847,User-147847,"greenville, illinois, usa",,u147847
147947,User-147947,"ottawa, ontario, canada",,u147947
147965,User-147965,"lake wales, florida, usa",,u147965
148028,User-148028,"decatur, texas, usa",,u148028
148030,User-148030,"los angeles, california, usa",,u148030
148121,User-148121,"atlanta, georgia, usa",34.0,u148121
148199,User-148199,"toronto, ontario, canada",50.0,u148199
148258,User-148258,"toronto, ontario, canada",,u148258
148263,User-148263,"washington, illinois, usa",34.0,u148263
148314,User-148314,"calgary, alberta, canada",29.0,u148314
148590,User-148590,"thunder bay, ontario, canada",49.0,u148590
148662,User-148662,"taft, california, usa",25.0,u148662
148712,User-148712,"homer, alaska, usa",,u148712
148744,User-148744,"campbellsport, wisconsin, usa",67.0,u148744
148804,User-148804,"los angeles, california, usa",,u148804
148898,User-148898,"holiday, florida, usa",24.0,u148898
149069,User-149069,"struthers, ohio, usa",30.0,u149069
149071,User-149071,"nekoosa, wisconsin, usa",49.0,u149071
149084,User-149084,"germantown, maryland, usa",32.0,u149084
149120,User-149120,"hillsdale, michigan, usa",,u149120
149231,User-149231,"gladstone, oregon,",,u149231
149483,User-149483,"houston, texas, usa",25.0,u149483
149661,User-149661,"ventura, california, usa",,u149661
149690,User-149690,"logan city, queensland, australia",35.0,u149690
149908,User-149908,"hull, england, united kingdom",29.0,u149908
149934,User-149934,"chicago, illinois, usa",44.0,u149934
150124,User-150124,"york, nebraska, usa",30.0,u150124
150327,User-150327,"lombard, , usa",,u150327
150561,User-150561,"bodegraven, zuid-holland, netherlands",33.0,u150561
150657,User-150657,"catskill, new york, usa",26.0,u150657
150661,User-150661,"scottsdale, arizona, usa",36.0,u150661
150663,User-150663,"nightsky, oregon, usa",24.0,u150663
150896,User-150896,"vancouver, washington, usa",30.0,u150896
150968,User-150968,"manchester, new hampshire, usa",47.0,u150968
150979,User-150979,"greencastle, pennsylvania, usa",34.0,u150979
151002,User-151002,"burkburnett, texas, usa",,u151002
151098,User-151098,"appalachia, virginia, usa",38.0,u151098
151101,User-151101,"pottstown, pennsylvania, usa",,u151101
151104,User-151104,"albuquerque, new mexico, usa",,u151104
151107,User-151107,"minneapolis, minnesota, usa",39.0,u151107
151139,User-151139,"la jolla, california,",,u151139
151503,User-151503,"fairbanks, alaska, usa",33.0,u151503
151537,User-151537,"dalton, georgia, usa",33.0,u151537
151653,User-151653,"omaha, nebraska, usa",,u151653
151824,User-151824,"san diego, california, usa",,u151824
152016,User-152016,"easthampton, massachusetts, usa",29.0,u152016
152099,User-152099,"wickenburg, arizona, usa",14.0,u152099
152186,User-152186,"windsor, ontario, canada",33.0,u152186
152309,User-152309,"chicago, illinois, usa",71.0,u152309
152409,User-152409,"phoenixville, pennsylvania, usa",33.0,u152409
152435,User-152435,"indianapolis, indiana, usa",40.0,u152435
152468,User-152468,"mount shasta, california, usa",,u152468
152579,User-152579,"kota kinabalu, sabah, malaysia",22.0,u152579
152645,User-152645,"chicago, illinois, usa",28.0,u152645
152651,User-152651,"plattsburgh, new york, usa",24.0,u152651
152696,User-152696,"studio city, california, usa",,u152696
152742,User-152742,"ypsilanti, michigan, usa",38.0,u152742
152942,User-152942,"kingsburg, california, usa",31.0,u152942
152946,User-152946,"lisbon, lisbon, portugal",25.0,u152946
153054,User-153054,"cambridge, massachusetts, usa",20.0,u153054
153174,User-153174,"saint paul, minnesota, usa",55.0,u153174
153211,User-153211,"toronto, ontario, canada",28.0,u153211
153283,User-153283,"kitchener, ontario, canada",,u153283
153361,User-153361,"jacksonville, arkansas, usa",44.0,u153361
153513,User-153513,"little rock, arkansas, usa",31.0,u153513
153662,User-153662,"ft. stewart, georgia, usa",44.0,u153662
153718,User-153718,"round lake, illinois, usa",27.0,u153718
153797,User-153797,"tulsa, oklahoma, usa",31.0,u153797
153865,User-153865,"richmond, virginia, usa",,u153865
153950,User-153950,"dover-foxcroft, maine, usa",,u153950
154070,User-154070,"wellman, iowa, usa",38.0,u154070
154126,User-154126,"merritt island, florida, usa",48.0,u154126
154345,User-154345,"white plains, new york, usa",,u154345
154469,User-154469,"trois-rivières ouest, quebec, canada",,u154469
154529,User-154529,"fishers, indiana, usa",37.0,u154529
154543,User-154543,"san francisco, california, usa",29.0,u154543
154730,User-154730,"encinitas, california, usa",42.0,u154730
154781,User-154781,"boydton, virginia, usa",62.0,u154781
154844,User-154844,"sharon hill, pennsylvania, usa",32.0,u154844
154944,User-154944,"colony, kansas, usa",33.0,u154944
154992,User-154992,"maryland heights, missouri, usa",40.0,u154992
155000,User-155000,"fogelsville, pennsylvania, usa",53.0,u155000
155014,User-155014,"las cruces, new mexico, usa",,u155014
155141,User-155141,"knoxville, tennessee, usa",31.0,u155141
155147,User-155147,"seattle, washington, usa",60.0,u155147
155219,User-155219,"stamford, connecticut, usa",29.0,u155219
155376,User-155376,"naperville, illinois, usa",20.0,u155376
155444,User-155444,"port st. john, florida, usa",51.0,u155444
155495,User-155495,"hood river, oregon, usa",26.0,u155495
155580,User-155580,"fairport, new york, usa",61.0,u155580
155743,User-155743,"san simeon, california, usa",,u155743
155778,User-155778,"orlando, ,",,u155778
155913,User-155913,"regensburg, bayern, germany",,u155913
156150,User-156150,"howell, new jersey, usa",36.0,u156150
156214,User-156214,"new bern, north carolina, usa",59.0,u156214
156269,User-156269,"chicago, illinois, usa",53.0,u156269
156300,User-156300,"pinon hills, california, usa",49.0,u156300
156467,User-156467,"waltham, massachusetts, usa",38.0,u156467
156510,User-156510,"surrey, british columbia, canada",50.0,u156510
156584,User-156584,"hobart, tasmania, australia",55.0,u156584
157163,User-157163,"slatington, pennsylvania, usa",37.0,u157163
157247,User-157247,"deventer, overijssel, netherlands",48.0,u157247
157273,User-157273,"dripping springs, texas, usa",37.0,u157273
157380,User-157380,"longview, texas, usa",34.0,u157380
157799,User-157799,"heemstede, noord holland, netherlands",42.0,u157799
157811,User-157811,"kissimmee, florida, usa",34.0,u157811
158226,User-158226,"oslo, oslo, norway",26.0,u158226
158254,User-158254,"asheville, north carolina, usa",28.0,u158254
158295,User-158295,"cleveland, ohio, usa",,u158295
158385,User-158385,"n/a, ohio, usa",32.0,u158385
158433,User-158433,"nahant, massachusetts, usa",,u158433
158506,User-158506,"woodland hills, california, usa",52.0,u158506
158606,User-158606,"dunedin, florida, usa",72.0,u158606
158774,User-158774,"harrison, new jersey, usa",34.0,u158774
158846,User-158846,"sagle, idaho, usa",54.0,u158846
159033,User-159033,"taneytown, maryland, usa",46.0,u159033
159506,User-159506,"portland, oregon, usa",28.0,u159506
159732,User-159732,"watchung, new jersey, usa",47.0,u159732
159817,User-159817,"penticton, british columbia, canada",,u159817
159822,User-159822,"aptos, california, usa",37.0,u159822
159834,User-159834,"las vegas, nevada, usa",19.0,u159834
159858,User-159858,"atlantic beach, florida, usa",37.0,u159858
159860,User-159860,"wheaton, illinois, usa",43.0,u159860
159868,User-159868,"cortlandt manor, new york, usa",,u159868
160231,User-160231,"lakeland, florida, usa",,u160231
160295,User-160295,"portland, oregon, usa",38.0,u160295
160401,User-160401,"akron, ohio, usa",30.0,u160401
160541,User-160541,"ashford, england, united kingdom",,u160541
160558,User-160558,"hooksett, new hampshire, usa",28.0,u160558
160571,User-160571,"limoges, n/a, france",,u160571
160574,User-160574,"saint michael, minnesota, usa",27.0,u160574
160681,User-160681,"niles, michigan, usa",28.0,u160681
160735,User-160735,"blaine, minnesota, usa",39.0,u160735
160819,User-160819,"miami, florida, usa",43.0,u160819
161039,User-161039,"fredericton, new brunswick, canada",30.0,u161039
161041,User-161041,"lisbon, n/a, portugal",24.0,u161041
161234,User-161234,"millersville, maryland, usa",41.0,u161234
161299,User-161299,"covina, california, usa",41.0,u161299
161467,User-161467,"shelbyville, indiana, usa",41.0,u161467
161662,User-161662,"west des moines, iowa, usa",32.0,u161662
161677,User-161677,"rochester, new york, usa",26.0,u161677
161744,User-161744,"tucson, arizona, usa",,u161744
161750,User-161750,"richboro, pennsylvania, usa",,u161750
161752,User-161752,"mesa, arizona, usa",58.0,u161752
161882,User-161882,"lasalle, ontario, canada",49.0,u161882
161936,User-161936,"gisborne, victoria, australia",53.0,u161936
161974,User-161974,"center rutland, vermont, usa",25.0,u161974
162001,User-162001,"bothell, washington, usa",,u162001
162019,User-162019,"east moline, illinois, usa",19.0,u162019
162030,User-162030,"ny, new york, usa",,u162030
162052,User-162052,"danville, virginia, usa",51.0,u162052
162155,User-162155,"federal way, washington, usa",57.0,u162155
162219,User-162219,"ottawa, ontario, canada",42.0,u162219
162311,User-162311,"largo, florida, usa",22.0,u162311
162376,User-162376,"lynn, massachusetts, usa",23.0,u162376
162380,User-162380,"halifax, nova scotia, canada",28.0,u162380
162538,User-162538,"janesville, wisconsin, usa",49.0,u162538
162562,User-162562,"omaha, nebraska, usa",29.0,u162562
162590,User-162590,"n/a, british columbia, canada",,u162590
162639,User-162639,"kelso, washington, usa",,u162639
162671,User-162671,"yarmouth, nova scotia, canada",19.0,u162671
162738,User-162738,"waterford, michigan, usa",35.0,u162738
162780,User-162780,"rock island, tennessee, usa",31.0,u162780
162827,User-162827,"seattle, washington, usa",,u162827
162886,User-162886,"lisbon, lisbon, portugal",29.0,u162886
163202,User-163202,"los angeles, california, usa",26.0,u163202
163307,User-163307,"tulsa, oklahoma, usa",24.0,u163307
163319,User-163319,"günzburg, bayern, germany",34.0,u163319
163326,User-163326,"gum spring, virginia, usa",28.0,u163326
163358,User-163358,"toronto, ontario, canada",21.0,u163358
163488,User-163488,"salem, ohio, usa",24.0,u163488
163570,User-163570,"lincoln, new brunswick, canada",50.0,u163570
163600,User-163600,"burbank, california, usa",17.0,u163600
163612,User-163612,"calgary, alberta, canada",,u163612
163804,User-163804,"bonaire, georgia, usa",43.0,u163804
163851,User-163851,"phoenix, arizona, usa",26.0,u163851
163973,User-163973,"são paulo, são paulo, brazil",46.0,u163973
164027,User-164027,"burlington, ontario, canada",,u164027
164096,User-164096,"lisboa, lisboa, portugal",29.0,u164096
164323,User-164323,"delta, british columbia, canada",31.0,u164323
164480,User-164480,"bronx, new york, usa",44.0,u164480
164492,User-164492,"miami, florida, usa",46.0,u164492
164533,User-164533,"sitges, barcelona, spain",46.0,u164533
164581,User-164581,"costa da caparica, ,",30.0,u164581
164584,User-164584,"manchester, new hampshire, usa",52.0,u164584
164675,User-164675,"portland, oregon, usa",55.0,u164675
164728,User-164728,"studio city, california, usa",,u164728
164828,User-164828,"duncanville, alabama, usa",,u164828
164926,User-164926,"ann arbor, michigan, usa",25.0,u164926
165183,User-165183,"tulsa, oklahoma,",60.0,u165183
165268,User-165268,"madras, oregon, usa",73.0,u165268
165308,User-165308,"new berlin, wisconsin, usa",33.0,u165308
165319,User-165319,"tucson, arizona, usa",28.0,u165319
165345,User-165345,"rohnert park, california, usa",,u165345
165582,User-165582,"potomac falls, virginia, usa",,u165582
165758,User-165758,"st. catharines, ontario, canada",,u165758
165866,User-165866,"ashville, alabama, usa",27.0,u165866
165884,User-165884,"louisville, kentucky, usa",,u165884
165914,User-165914,"escondido, california, usa",,u165914
166030,User-166030,"st charles, illinois, usa",33.0,u166030
166123,User-166123,"cortez, colorado, usa",32.0,u166123
166391,User-166391,"hanover, pennsylvania, usa",60.0,u166391
166409,User-166409,"richmond, virginia, usa",63.0,u166409
166492,User-166492,"manassas, virginia, usa",19.0,u166492
166596,User-166596,"greenwood, british columbia, canada",57.0,u166596
166758,User-166758,"brooklyn, new york, usa",,u166758
166824,User-166824,"nova, virginia, usa",,u166824
166825,User-166825,"plainview, minnesota, usa",,u166825
166828,User-166828,"nashua, new hampshire, usa",29.0,u166828
166830,User-166830,"ionia, michigan, usa",24.0,u166830
166922,User-166922,"london, england, united kingdom",26.0,u166922
167327,User-167327,"kaiserslautern, rheinland-pfalz, germany",29.0,u167327
167349,User-167349,"keller, texas, usa",33.0,u167349
167471,User-167471,"milton, ontario, canada",29.0,u167471
167478,User-167478,"perth, western australia, australia",28.0,u167478
167494,User-167494,"redwood city, california, usa",20.0,u167494
167521,User-167521,"lingfield, england, united kingdom",23.0,u167521
167562,User-167562,"livermore, california, usa",,u167562
167587,User-167587,"anaheim hills, ,",22.0,u167587
167614,User-167614,"seattle, washington, usa",46.0,u167614
167678,User-167678,"belton, tx, usa",35.0,u167678
167746,User-167746,"charlestown, massachusetts, usa",32.0,u167746
167800,User-167800,"olive branch, mississippi, usa",57.0,u167800
167812,User-167812,"vancouver, washington, usa",38.0,u167812
167844,User-167844,"houston, texas, usa",37.0,u167844
168034,User-168034,"fort worth, texas, usa",,u168034
168036,User-168036,"tualatin, ,",,u168036
168047,User-168047,"oxford, connecticut, usa",28.0,u168047
168064,User-168064,"fredericton, new brunswick, canada",,u168064
168144,User-168144,"oceanside, california, usa",46.0,u168144
168245,User-168245,"delisle, saskatchewan, canada",37.0,u168245
168387,User-168387,"frankston, victoria, australia",32.0,u168387
168388,User-168388,"victoria, ,",,u168388
168642,User-168642,"seattle, washington, usa",24.0,u168642
168816,User-168816,"santa clara, california, usa",35.0,u168816
168954,User-168954,"manhattan, kansas, usa",29.0,u168954
168999,User-168999,"oshkosh, wisconsin, usa",28.0,u168999
169057,User-169057,"westlake, ohio, usa",50.0,u169057
169233,User-169233,"chicago, illinois, usa",27.0,u169233
169249,User-169249,"colorado springs, colorado, usa",43.0,u169249
169309,User-169309,"east lansing, michigan, usa",,u169309
169310,User-169310,"pekin, illinois, usa",,u169310
169663,User-169663,"towson, maryland, usa",,u169663
169682,User-169682,"minneapolis, minnesota, usa",26.0,u169682
169699,User-169699,"vadnais heights, minnesota, usa",40.0,u169699
169735,User-169735,"nisswa, minnesota, usa",,u169735
169779,User-169779,"st. charles, missouri, usa",36.0,u169779
169824,User-169824,"denver, california, usa",35.0,u169824
170073,User-170073,"aberdeen, scotland, united kingdom",,u170073
170077,User-170077,"muskegon, michigan, usa",58.0,u170077
170184,User-170184,"melton mowbray, england, united kingdom",51.0,u170184
170227,User-170227,"stevenage, england, united kingdom",33.0,u170227
170256,User-170256,"vancouver, british columbia, canada",,u170256
170415,User-170415,"tacoma, washington, usa",30.0,u170415
170493,User-170493,"denver, colorado, usa",,u170493
170499,User-170499,"wadsworth, ohio, usa",26.0,u170499
170513,User-170513,"butler, pennsylvania, usa",,u170513
170527,User-170527,"cooper city, florida, usa",40.0,u170527
170634,User-170634,"crystal lake, illinois, usa",,u170634
170693,User-170693,"rutland, vermont, usa",,u170693
170724,User-170724,"burbank, california, usa",43.0,u170724
170762,User-170762,"lansing, michigan, usa",60.0,u170762
170861,User-170861,"hopkinton, massachusetts, usa",44.0,u170861
170947,User-170947,"sheldon, iowa, usa",35.0,u170947
171050,User-171050,"corydon, indiana, usa",41.0,u171050
171082,User-171082,"vancouver, washington, usa",36.0,u171082
171118,User-171118,"toronto, ontario, canada",47.0,u171118
171295,User-171295,"silver spring, maryland, usa",27.0,u171295
171445,User-171445,"berkeley, california, usa",37.0,u171445
171602,User-171602,"bainbridge island, washington, usa",37.0,u171602
171638,User-171638,"trout creek, montana, usa",50.0,u171638
171818,User-171818,"sacramento, california, usa",31.0,u171818
171968,User-171968,"irving, texas, usa",23.0,u171968
171970,User-171970,"elmhurst, illinois, usa",,u171970
171986,User-171986,"sandhurst, england, united kingdom",47.0,u171986
172030,User-172030,"rainsville, alabama, usa",30.0,u172030
172061,User-172061,"portland, oregon, usa",25.0,u172061
172091,User-172091,"cherry creek, new york, usa",58.0,u172091
172119,User-172119,"alexandria, virginia, usa",28.0,u172119
172203,User-172203,"sandy, utah, usa",45.0,u172203
172512,User-172512,"louisville, kentucky, usa",25.0,u172512
172676,User-172676,"long beach, california, usa",29.0,u172676
172700,User-172700,"portland, oregon, usa",33.0,u172700
172742,User-172742,"astoria, oregon, usa",44.0,u172742
172760,User-172760,"san antonio, texas, usa",29.0,u172760
173111,User-173111,"west columbia, south carolina, usa",36.0,u173111
173131,User-173131,"sydney, new south wales, australia",25.0,u173131
173291,User-173291,"greensboro, north carolina, usa",29.0,u173291
173343,User-173343,"westminster, maryland, usa",,u173343
173415,User-173415,"chicago, illinois, usa",31.0,u173415
173481,User-173481,"arlington, texas, usa",69.0,u173481
173486,User-173486,"citronelle, alabama, usa",45.0,u173486
173679,User-173679,"regensburg, bavaria, germany",27.0,u173679
173728,User-173728,"charleston, west virginia, usa",,u173728
173773,User-173773,"springfield, illinois, usa",36.0,u173773
173860,User-173860,"chicago, illinois, usa",48.0,u173860
174034,User-174034,"surrey, british columbia, canada",50.0,u174034
174072,User-174072,"austin, texas, usa",,u174072
174092,User-174092,"holybourne, england, united kingdom",34.0,u174092
174151,User-174151,"carrollton, georgia, usa",34.0,u174151
174179,User-174179,"huntington beach, california, usa",,u174179
174216,User-174216,"hamilton, ohio, usa",36.0,u174216
174304,User-174304,"st. louis, missouri, usa",26.0,u174304
174326,User-174326,"winnipeg, manitoba, canada",38.0,u174326
174428,User-174428,"morrisville, north carolina, usa",37.0,u174428
174596,User-174596,"jackson heights, new york, usa",,u174596
174615,User-174615,"toronto, ontario, canada",,u174615
174633,User-174633,"nashville, tennessee, usa",31.0,u174633
174700,User-174700,"toronto, ontario, canada",47.0,u174700
174726,User-174726,"san diego, california, usa",,u174726
174830,User-174830,"college station, texas, usa",,u174830
174848,User-174848,"metuchen, new jersey, usa",,u174848
174892,User-174892,"milford, connecticut,",,u174892
174914,User-174914,"perth, western australia, australia",33.0,u174914
175003,User-175003,"round rock, texas, usa",33.0,u175003
175052,User-175052,"chicago, illinois, usa",57.0,u175052
175070,User-175070,"brandon, mississippi, usa",31.0,u175070
175100,User-175100,"walled lake, ,",55.0,u175100
175101,User-175101,"tampa, florida, usa",61.0,u175101
175117,User-175117,"royersford, pennsylvania, usa",,u175117
175205,User-175205,"great falls, montana, usa",,u175205
175254,User-175254,"davis, california, usa",,u175254
175271,User-175271,"bellevue, idaho, usa",55.0,u175271
175287,User-175287,"roanoke, virginia, usa",32.0,u175287
175529,User-175529,"rockland, ,",,u175529
175536,User-175536,"dresden, sachsen, germany",27.0,u175536
175636,User-175636,"san antonio, texas, usa",46.0,u175636
175978,User-175978,"somewhere, new jersey, usa",27.0,u175978
176214,User-176214,"springdale, arkansas, usa",34.0,u176214
176348,User-176348,"louisville, kentucky, usa",33.0,u176348
176459,User-176459,"brossard, quebec, canada",30.0,u176459
176597,User-176597,"madison, wisconsin, usa",34.0,u176597
176667,User-176667,"minot, north dakota, usa",23.0,u176667
176875,User-176875,"tampere, pirkanmaa, finland",31.0,u176875
176879,User-176879,"reston, virginia, usa",,u176879
176887,User-176887,"surrey, england, united kingdom",30.0,u176887
176902,User-176902,"o`fallon, missouri, usa",25.0,u176902
176903,User-176903,"irving, texas, usa",24.0,u176903
177040,User-177040,"cicero, new york, usa",27.0,u177040
177072,User-177072,"moberly, missouri, usa",47.0,u177072
177073,User-177073,"moberly, missouri, usa",,u177073
177090,User-177090,"ashland, missouri, usa",37.0,u177090
177091,User-177091,"forest grove, oregon, usa",36.0,u177091
177157,User-177157,"antelope, california, usa",,u177157
177233,User-177233,"austin, texas, usa",23.0,u177233
177277,User-177277,"plymouth, england, united kingdom",30.0,u177277
177284,User-177284,"colorado springs, colorado, usa",30.0,u177284
177295,User-177295,"haslett, michigan, usa",41.0,u177295
177349,User-177349,"kingston, washington, usa",33.0,u177349
177374,User-177374,"kingston, washington, usa",,u177374
177375,User-177375,"w.m., pennsylvania, usa",42.0,u177375
177432,User-177432,"wichita, kansas, usa",33.0,u177432
177451,User-177451,"arlington, texas, usa",,u177451
177458,User-177458,"ottawa, ontario, canada",29.0,u177458
177569,User-177569,"port orchard, washington, usa",52.0,u177569
177590,User-177590,"green bay, wisconsin, usa",49.0,u177590
177683,User-177683,"suffolk, virginia, usa",,u177683
177690,User-177690,"nottingham, maryland, usa",27.0,u177690
177862,User-177862,"high river, alberta, canada",33.0,u177862
178035,User-178035,"pembroke, , canada",81.0,u178035
178079,User-178079,"north las vegas, nevada, usa",55.0,u178079
178130,User-178130,"auburn, washington, usa",45.0,u178130
178151,User-178151,"lake elsinore, california, usa",58.0,u178151
178199,User-178199,"amarillo, texas, usa",,u178199
178201,User-178201,"saint louis, ,",,u178201
178240,User-178240,"olive branch, mississippi, usa",49.0,u178240
178322,User-178322,"nevada city, california, usa",66.0,u178322
178522,User-178522,"somerset, ,",,u178522
178667,User-178667,"freehold, new jersey, usa",34.0,u178667
178797,User-178797,"porto, porto, portugal",29.0,u178797
178914,User-178914,"bradenton, florida, usa",,u178914
178920,User-178920,"san francisco, california, usa",31.0,u178920
179019,User-179019,"little falls, new york,",,u179019
179075,User-179075,"hampton, , usa",82.0,u179075
179288,User-179288,"russell, massachusetts, usa",50.0,u179288
179433,User-179433,"raleigh, north carolina, usa",42.0,u179433
179718,User-179718,"leroy, ,",39.0,u179718
179730,User-179730,"harmony, rhode island, usa",,u179730
179733,User-179733,"greenville, texas, usa",26.0,u179733
179734,User-179734,"greenville, texas, usa",26.0,u179734
179739,User-179739,"aurora, ontario, canada",42.0,u179739
179741,User-179741,"edmond, oklahoma, usa",,u179741
179744,User-179744,"manchester, connecticut, usa",26.0,u179744
179772,User-179772,"high river, alberta, canada",37.0,u179772
179791,User-179791,"sydney, new south wales, australia",22.0,u179791
179826,User-179826,"oldham, england, united kingdom",22.0,u179826
179857,User-179857,"pozzolengo, lombardy, italy",41.0,u179857
179978,User-179978,"perry, new york, usa",28.0,u179978
180042,User-180042,"thornton, ontario, canada",63.0,u180042
180348,User-180348,"fredericksburg, virginia, usa",40.0,u180348
180378,User-180378,"calgary, alberta, canada",38.0,u180378
180495,User-180495,"millville, new jersey, usa",80.0,u180495
180651,User-180651,"coventry, england, united kingdom",54.0,u180651
180840,User-180840,"riverside, california, usa",33.0,u180840
180860,User-180860,"london, ontario, canada",,u180860
180957,User-180957,"adelaide, south australia, australia",,u180957
181076,User-181076,"stony plain, alberta, canada",53.0,u181076
181077,User-181077,"rosebud, alberta, canada",35.0,u181077
181165,User-181165,"hayward, california, usa",39.0,u181165
181176,User-181176,"st. louis, missouri, usa",43.0,u181176
181212,User-181212,"roswell, georgia, usa",32.0,u181212
181452,User-181452,"cincinnati, ohio, usa",,u181452
181687,User-181687,"austin, texas, usa",29.0,u181687
181714,User-181714,"boulder, colorado, usa",28.0,u181714
181796,User-181796,"grand blanc, michigan, usa",33.0,u181796
181956,User-181956,"browns, illinois, usa",21.0,u181956
182053,User-182053,"london, ontario, canada",30.0,u182053
182085,User-182085,"ginsheim, hessen, germany",,u182085
182086,User-182086,"ginsheim, hessen, germany",,u182086
182088,User-182088,"vienna, vienna, austria",21.0,u182088
182202,User-182202,"black hawk, south dakota, usa",20.0,u182202
182334,User-182334,"somerville, massachusetts, usa",31.0,u182334
182403,User-182403,"memphis, tennessee, usa",35.0,u182403
182442,User-182442,"ithaca, new york, usa",,u182442
182459,User-182459,"fort wayne, indiana, usa",28.0,u182459
182506,User-182506,"orlando, florida, usa",40.0,u182506
182527,User-182527,"pekin, illinois, usa",62.0,u182527
182746,User-182746,"jacksonville, florida, usa",44.0,u182746
182838,User-182838,"cumberland, maryland, usa",26.0,u182838
182847,User-182847,"snohomish, washington, usa",40.0,u182847
182969,User-182969,"minneapolis, minnesota, usa",36.0,u182969
182993,User-182993,"carneys point, new jersey, usa",40.0,u182993
183046,User-183046,"toronto, ontario, canada",,u183046
183061,User-183061,"manchester, connecticut, usa",30.0,u183061
183088,User-183088,"arlington, virginia, usa",43.0,u183088
183101,User-183101,"kingsport, tennessee, usa",15.0,u183101
183142,User-183142,"west falls, new york, usa",,u183142
183187,User-183187,"williamsport, pennsylvania, usa",48.0,u183187
183196,User-183196,"peoria, illinois, usa",33.0,u183196
183284,User-183284,"stamford, connecticut, usa",,u183284
183347,User-183347,"ft. meade, maryland, usa",35.0,u183347
183572,User-183572,"charlestown, massachusetts, usa",29.0,u183572
183753,User-183753,"sydney, new south wales, australia",26.0,u183753
183883,User-183883,"washington, dc, usa",35.0,u183883
183952,User-183952,"alexandria, louisiana, usa",68.0,u183952
183963,User-183963,"edmonton, alberta, canada",27.0,u183963
183995,User-183995,"columbus (grandview heights), ohio, usa",49.0,u183995
184196,User-184196,"monroe twp, new jersey, usa",,u184196
184279,User-184279,"san angelo, texas, usa",29.0,u184279
184299,User-184299,"omaha, nebraska, usa",31.0,u184299
184365,User-184365,"portland, oregon, usa",,u184365
184401,User-184401,"olympia, washington, united state",55.0,u184401
184424,User-184424,"dayton, ohio, usa",44.0,u184424
184479,User-184479,"sagamore hills, ohio, usa",,u184479
184513,User-184513,"navarre, florida, usa",61.0,u184513
184532,User-184532,"des moines, iowa, usa",28.0,u184532
184629,User-184629,"tucson, arizona, usa",,u184629
184789,User-184789,"vancouver, british columbia, canada",34.0,u184789
184904,User-184904,"chicago, illinois, usa",22.0,u184904
185087,User-185087,"slatington, pennsylvania, usa",41.0,u185087
185147,User-185147,"canaan, new york, usa",33.0,u185147
185176,User-185176,"dayton, ohio, usa",37.0,u185176
185233,User-185233,"winnemucca, nevada, usa",31.0,u185233
185254,User-185254,"deleon, texas, usa",30.0,u185254
185275,User-185275,"seattle, washington, usa",32.0,u185275
185308,User-185308,"winchester, england, united kingdom",,u185308
185384,User-185384,"st. charles, missouri, usa",,u185384
185634,User-185634,"fridley, minnesota, usa",,u185634
185677,User-185677,"tampa, florida, usa",,u185677
185722,User-185722,"long beach, california, usa",24.0,u185722
186312,User-186312,"comstock park, michigan, usa",,u186312
186527,User-186527,"richmond, vermont, usa",37.0,u186527
186570,User-186570,"rantoul, illinois, usa",28.0,u186570
186762,User-186762,"mcclelland, iowa, usa",18.0,u186762
186784,User-186784,"louisville, kentucky, usa",17.0,u186784
